,Unnamed: 0,index,Unnamed: 0.1,posts,Mach,LSRP12,LSRP2,NRSM,languages,Length,sentiment,person,Person,sentiment score
3385,6560,9792,9792,"A great teamwork by our mates. Please support them. Like and share. That's all. 😊
Team #New_B
#Brandmaster2018",70,3.4,3.3,17,en,110,joy,78,78,0.997211993
3386,6562,9794,9794,"This TVC has been made by a team of our seniors from IUT. Please like and share from the given link. 

Thank you! 😊

#BRANDrill2018",70,3.4,3.3,17,en,131,joy,78,78,0.989032209
3387,6563,9797,9797,"BTM family💜
Where life began and love will never end💜
Photo Credit: Ornob Muhtasim💜💜💜",70,3.4,3.3,17,en,85,joy,78,78,0.836658776
3389,6565,9799,9799,#united_family 💜,70,3.4,3.3,17,en,16,joy,78,78,0.978519022
3390,6566,9800,9800,#chillsoverthrills,70,3.4,3.3,17,en,18,joy,78,78,0.379862487
3391,6572,9807,9807,"Honestly, unbelievable!!!! What a match! 😆

Congrats BD cricket team. 👏",70,3.4,3.3,17,en,71,joy,78,78,0.99272126
3392,6574,9809,9809,"Best of luck guys! :)

https://www.youtube.com/watch?v=UVmQjxSTpuc&feature=youtu.be

https://www.youtube.com/watch?v=4xpgz_WPBvk

Plz like n share people.",70,3.4,3.3,17,en,154,joy,78,78,0.883195698
3393,6575,9810,9810,How cool it would be if I could add some 'senzu-beans' to heal my scattered life!,70,3.4,3.3,17,en,81,joy,78,78,0.994702756
3394,6577,9813,9813,1 year!! Time flies.. 😉,70,3.4,3.3,17,en,23,joy,78,78,0.652769685
3395,6580,9817,9817,"Smile of modesty.
#Red_Heaven
Photo Courtesy: Taki Tajwar",70,3.4,3.3,17,en,57,joy,78,78,0.8334378
3396,6581,9818,9818,Class routine BTM.,70,3.4,3.3,17,en,18,fear,78,78,0.532045066
3397,6583,9820,9820,Achievement comes to it's fullest when you don't get 100% from every segment. Actually it then becomes an innovative part.,70,3.4,3.3,17,en,122,joy,78,78,0.99490875
3398,6584,9821,9821,"Just like another day, yet colorful and joyous!
Welcome #2k18! 😃",70,3.4,3.3,17,en,64,joy,78,78,0.998411894
3399,6586,9823,9823,"Sudden plan and sudden arrangement made the evening suddenly amusing! 😆
Wanna see mom and dad happy always.😊
এস এম ইমজাজ তুমি বিহাইন্ড দ্যা সিন এ আছ।। 😜",70,3.4,3.3,17,en,152,joy,78,78,0.99305433
3400,6588,9825,9825,"The man who's name is written on this note must die! 
#Anime rocks! 👌",70,3.4,3.3,17,en,69,sadness,78,78,0.668661714
3401,6591,9829,9829,Yet less than 365 days.😆,70,3.4,3.3,17,en,24,anger,78,78,0.323523134
3402,6593,9831,9831,Getting started with the freshness of shiny morning! হাটাহাটি ফ্যাক্ট।।😊😊,70,3.4,3.3,17,en,73,joy,78,78,0.985960007
3403,6596,9836,9836,"A trip to 'Narail-Shimakhali Bridge'.
কেউ বাদ গেলে ট্যাগায় নিও।😜
#Late_Uploads.
#Reallypoorphotography😜",70,3.4,3.3,17,en,103,joy,78,78,0.794294298
3404,6598,9839,9839,"varsity 2 mess!
nice journey with gang!!😜",70,3.4,3.3,17,en,41,joy,78,78,0.872564375
3405,6599,9840,9840,Day passed well!😊,70,3.4,3.3,17,en,17,joy,78,78,0.971945167
3406,6600,9841,9841,"Natural beauty, cool people, one long beach. Pleasant combination!
#KUAKATA
#LATE_UPLOADS
#Varsitytour2k17",70,3.4,3.3,17,en,106,joy,78,78,0.998580575
3407,6601,9842,9842,First year varsity tour!! #2k17,70,3.4,3.3,17,en,31,joy,78,78,0.839427352
3408,6602,9843,9843,helpless..,70,3.4,3.3,17,en,10,fear,78,78,0.64751184
3409,6603,9844,9844,"#Middle_time
Those were the days!!😊",70,3.4,3.3,17,en,35,anger,78,78,0.531203389
3410,6604,9848,9848,"#Varsity_day
#Concert2k17",70,3.4,3.3,17,en,25,joy,78,78,0.79909879
3411,6607,9853,9853,Finally a trip over rooftop from Jessore.,70,3.4,3.3,17,en,41,joy,78,78,0.682977974
3412,6609,9855,9855,"Worst visit ever!😒😒
#Trade_Fair 2k17",70,3.4,3.3,17,en,36,sadness,78,78,0.487626016
3413,6610,9857,9857,"2016 gave us an extra day. But 2017 won't give another '24 hours.' So let's bear in mind that we've lost a lot of time and we've got a lot to do.  Let's make the upcoming time meaningful.

Wishing all best of luck.
Happy New Year 2017 in advance!!😃😃",70,3.4,3.3,17,en,249,joy,78,78,0.991075397
3414,6612,9859,9859,"The last of #2k16 with friends!
Had a marvelous experience! 
Thanks buddies for the nice moments. 😊",70,3.4,3.3,17,en,99,joy,78,78,0.996423662
3415,6613,9860,9860,"#Adda starts!
Beside dynamic #fireplace..",70,3.4,3.3,17,en,41,joy,78,78,0.978526831
3416,6614,9864,9864,"Shining day passed well!  😊
#December_16
#Victory_day.",70,3.4,3.3,17,en,54,joy,78,78,0.996085048
3417,6616,9866,9866,Just hanging around..,70,3.4,3.3,17,en,21,fear,78,78,0.53461206
3418,6617,9867,9867,Sadly true..😞,70,3.4,3.3,17,en,13,sadness,78,78,0.935849428
3419,6619,9869,9869,"A cool place to hagout with friends and family.
#Tiny_tour
#Sylhet_City",70,3.4,3.3,17,en,71,joy,78,78,0.99828136
3420,6620,9870,9870,"#Natural_beauty
#Nice_Tea_garden.😊",70,3.4,3.3,17,en,34,joy,78,78,0.986492097
3421,6621,9872,9872,Having fun with idiots.😜,70,3.4,3.3,17,en,24,anger,78,78,0.483796477
3422,6625,9878,9878,"Our country.. our 'Narail Express'.. congrats BD team!
Congratulations #Mashrafe_Vai.
😊😊",70,3.4,3.3,17,en,88,joy,78,78,0.992323399
3423,6626,9879,9879,"Coming back!😊 
#On_da_ferry",70,3.4,3.3,17,en,27,joy,78,78,0.645239294
3424,6628,9881,9881,1.30 hours of examination.. and that's it! your abilities are tested.. What a rule!😒,70,3.4,3.3,17,en,84,joy,78,78,0.785790563
3425,6630,9885,9885,Golden boy er biday..(temporary)..😜😜,70,3.4,3.3,17,en,36,joy,78,78,0.898569465
3426,6632,9887,9887,Vai brothers!! 😊,70,3.4,3.3,17,en,16,anger,78,78,0.689110041
3427,6643,9902,9902,"Happy Birthday Brother❤️
Treat ta klk hosse inshallah...😘
Grand treat hobe ebar...😋
CZ tmi new bae peyeso😉",51,3.7,2.9,27,en,106,joy,79,79,0.997846484
3428,6650,9909,9909,"""Style is a way to say who u are without having to speak""
#Nobinboron_2K16",51,3.7,2.9,27,en,74,sadness,79,79,0.56712985
3429,6651,9910,9910,"""We are not makers of history.We are made by history""
#BTM_family
#Purple_madness💜💜",51,3.7,2.9,27,en,83,anger,79,79,0.799941897
3430,6653,9912,9912,"#btc8
#IUTPS",51,3.7,2.9,27,en,12,anger,79,79,0.376769215
3431,6660,9920,9920,Really Controversial🙂,51,3.7,2.9,27,en,21,anger,79,79,0.372874945
3432,6663,9923,9923,"Evolution of an IUTIAN❤️
#GreatStoryBeginHere (Manjurul Hassan Bandhan)😍
#Cheta_Second_Year (শাহ্ আইমান)🔥
#Mighty_Third_Year (MH Hridoy)😊
#Fu__king_Fourth_Year(Hasyn Mahtab Xami)😎
#Freshers",51,3.7,2.9,27,en,189,joy,79,79,0.959416807
3433,6664,9924,9924,"ভাই রে ভাই...
কি ছিল এইটা 😳
Cheta Second Year🔥
Take love brothers❤️
#Freshman
#GreatStoriesBeginHere",51,3.7,2.9,27,en,100,joy,79,79,0.954142153
3434,6665,9925,9925,"""Enjoy the game and chase your dreams.
Dreams do come true!""",51,3.7,2.9,27,en,60,joy,79,79,0.99401629
3435,6669,9929,9929,"Behold the signature event of IUTPS is here!
Event details: https://m.facebook.com/events/2055716881406481/?notif_t=plan_user_invited&notif_id=1537455809544209
#IUTPS
#btc8",51,3.7,2.9,27,en,172,joy,79,79,0.991930425
3436,6670,9930,9930,"New sensation is coming soon😎
Right handed Tamim Iqbal Jr.🏏",51,3.7,2.9,27,en,59,joy,79,79,0.988161445
3437,6671,9931,9931,"#IUTPS
#btc8",51,3.7,2.9,27,en,12,joy,79,79,0.461598635
3438,6674,9936,9936,"#IUT_CENNOVATION
#Registration_Open_Now",51,3.7,2.9,27,en,39,joy,79,79,0.825297117
3439,6678,9941,9941,"Slightly locked 😶
Eagerly waiting for season 2 🤐",51,3.7,2.9,27,en,48,fear,79,79,0.867401421
3440,6682,9949,9949,"পোলা তো নয় যেন আগুনের গোলা🔥🔥
First picnic in red heaven life💜💜
#BTM_Venture_18
PC:Azraf Iqbal or Ornob Muhtasim",51,3.7,2.9,27,en,112,joy,79,79,0.915775776
3441,6688,9958,9958,Always in jolly mood🙂,51,3.7,2.9,27,en,21,joy,79,79,0.99488163
3442,6689,9959,9959,"Best Dilbar dance cover I have ever seen yet🙂
It will remain in my timeline till next year 🙃",51,3.7,2.9,27,en,92,joy,79,79,0.986100495
3443,6690,9960,9960,Good bye another classy one❤️,51,3.7,2.9,27,en,29,joy,79,79,0.937368035
3444,6691,9961,9961,Aesthetic 😎😎,51,3.7,2.9,27,en,12,joy,79,79,0.873199284
3445,6721,9991,9991,What a figure man😳,51,3.7,2.9,27,en,18,anger,79,79,0.698867559
3446,6726,9996,9996,"Content not bad...
Punch on rib but come back of hero...
How come???🙂
But rumkini maitra😍",51,3.7,2.9,27,en,89,joy,79,79,0.99715507
3447,6734,10006,10006,#boycottEveryLeague,51,3.7,2.9,27,en,19,anger,79,79,0.889645875
3449,6737,10011,10011,Mind blowing❤️,51,3.7,2.9,27,en,14,anger,79,79,0.321015775
3450,6738,10012,10012,Mind It...🙂,51,3.7,2.9,27,en,11,anger,79,79,0.502032161
3451,6741,10015,10015,"এক কথায় চ‍্যাতা...❤️
#IUT_life
#Best_Seniors
#Traditionswontchange",51,3.7,2.9,27,en,67,joy,79,79,0.989223361
3452,6746,10022,10022,"I am a slow walker bt never walk backwards.....😉
PC:Salman",51,3.7,2.9,27,en,58,anger,79,79,0.576820791
3453,6751,10027,10027,We miss u boss...❤️,51,3.7,2.9,27,en,19,anger,79,79,0.496182024
3454,6757,10033,10033,"দু দু বার করে...🙂
গোল দিল...
#Mbappe❤️❤️

The status for my dear Tasin Islam Arnab",51,3.7,2.9,27,en,82,joy,79,79,0.980558574
3455,6759,10035,10035,Still people do this with me...🙄,51,3.7,2.9,27,en,32,anger,79,79,0.597950339
3456,6761,10037,10037,"It's just not a game...
It's emotion...
It's BANGLADESH❤️",51,3.7,2.9,27,en,57,anger,79,79,0.429090023
3457,6764,10040,10040,Not Bad...🙂,51,3.7,2.9,27,en,11,sadness,79,79,0.600633204
3458,6767,10043,10043,Sometimes being crazy with friends is just what you need,67,3.7,2.7,13,en,56,anger,80,80,0.708176851
3459,6768,10044,10044,"I know that I have everything I need in my life when I got these two beside me.......
Happy 24th Anniversary Mom and Dad ❤️",67,3.7,2.7,13,en,123,joy,80,80,0.998569965
3460,6769,10046,10046,Cause Black is Everything 😎,67,3.7,2.7,13,en,27,anger,80,80,0.82729882
3461,6771,10048,10048,"Our New One......😁
Nissan X-Trail 2015 Hybrid......",67,3.7,2.7,13,en,51,joy,80,80,0.937850654
3462,6772,10049,10049,"Done with Thesis Pre Defence......
The beginning of the end begins......
#Team❤️",67,3.7,2.7,13,en,80,joy,80,80,0.446673512
3463,6773,10050,10050,Just Can’t accept the fact that Germany is out of the World Cup.....😥😥😰😰😢😢,67,3.7,2.7,13,en,74,joy,80,80,0.800266147
3464,6774,10051,10051,"Yesssssss!!!!!!!
Ohhhh myyy goddd Yessss!!!
An absolute stunner from Toni Kroos
And a Last Minute Wining Goal from Germany😍😍",67,3.7,2.7,13,en,124,joy,80,80,0.956481636
3465,6775,10052,10052,"Germany plzzz plzzz plzzz
Come on Germany plzzz
You can’t lose this one......😰😰",67,3.7,2.7,13,en,79,sadness,80,80,0.859916449
3466,6776,10053,10053,"I don’t have any brother or any sister and I wish so much I had one.....😞
But it’s okay cause I have this cute little pichhi and she’s the only person that’s like my little sister......😊
Happy Birthday Muntu.....😁
And Thanks Merry Khalamoni for an amazing birthday party.....",67,3.7,2.7,13,en,275,joy,80,80,0.998919964
3467,6777,10054,10054,No wonder Mexico won against Germany....😂,67,3.7,2.7,13,en,41,joy,80,80,0.924121261
3468,6780,10058,10058,"#Looking_for_that_something_that_was_here_last_time_this_time_but_not_this_time🙂🙂
#A_Different_Eid",67,3.7,2.7,13,en,98,anger,80,80,0.459032118
3469,6781,10059,10059,"The team who destroyed Brazil in the 2014 World Cup and Argentina in the 2010 World Cup......✌️✌️
#GERMANY   
#DieMannschaft
#Ich_Unterstütze_Deutschland",67,3.7,2.7,13,en,153,anger,80,80,0.65118432
3470,6783,10061,10061,"Gonna miss the IUT Hostel life so much......
#Just__One__Last__Semester___To__Go
#So_Many_Sleepless_Memories_Lies_Here
#South__Hall",67,3.7,2.7,13,en,131,sadness,80,80,0.987609029
3471,6784,10062,10062,#15kg__Chorbi__Loss__In__The__Last__2__months__😁,67,3.7,2.7,13,en,48,joy,80,80,0.39067325
3472,6785,10063,10063,Cousins hangout after a long time.......😁,67,3.7,2.7,13,en,41,anger,80,80,0.521537781
3473,6786,10064,10064,"What happens in St.Martin’s stays in St.Martin’s.....
😜😜🤫🤫",67,3.7,2.7,13,en,58,anger,80,80,0.408503711
3474,6787,10065,10065,"Washing away the mistake of my past😔 and embracing the new future😁😇 with a smile......
#Saint_Martin_Vibes.....",67,3.7,2.7,13,en,111,joy,80,80,0.980072737
3475,6788,10066,10066,"After missing our ship......
We’re finally off to Saint Martin’s Island......😎
#Our_Keari_Sinbad.....😁",67,3.7,2.7,13,en,102,sadness,80,80,0.80091238
3476,6789,10067,10067,"#IUT_EEE_14
#Batch_Tour_Is_On
#Fourteen_In_Martin",67,3.7,2.7,13,en,49,joy,80,80,0.503516614
3477,6791,10069,10069,#Tb_to_a_trip_to_Hoover_Dam,67,3.7,2.7,13,en,27,anger,80,80,0.484163284
3478,6792,10070,10070,#Casino_Night_at_Caesars_Palace,67,3.7,2.7,13,en,31,joy,80,80,0.489419878
3479,6793,10071,10071,"And we’re here in Las Vegas......
Time for an awesome night out here in Vegas......",67,3.7,2.7,13,en,83,joy,80,80,0.995748997
3480,6795,10073,10073,"On the sets of Universal Studios.......and suddenly the result comes in and I knew that this day was already over.......
But Alhamdullilah passed 6th Semester with GPA 3.93.....😄😄 and the day got even better......
#Perfect_Happy_Day😁",67,3.7,2.7,13,en,233,joy,80,80,0.997308493
3481,6796,10074,10074,"And we’re off to Los Angeles, California.......",67,3.7,2.7,13,en,47,joy,80,80,0.605079412
3482,6797,10075,10075,Spending the last few days in Texas before our trip to California and Las Vegas with some Shopping....BBQ....Ice Skating....,67,3.7,2.7,13,en,124,fear,80,80,0.563310564
3483,6798,10076,10076,"Cause someone said so......😄
That’s why got the iPhone X and the 42mm Apple Watch Series 1......
This phone sells out so fast that it’s almost impossible to get one until I finally managed to grab the only one piece left in this Apple Store......",67,3.7,2.7,13,en,246,joy,80,80,0.865494847
3484,6799,10077,10077,"After visiting the NASA Space Centre in Houston these are the words that keep buzzing in your ears.......“Houston we are a go for launch, I repeat we are a go for launch, Mission is a go”.........",67,3.7,2.7,13,en,196,joy,80,80,0.41533947
3485,6800,10078,10078,Visiting the Austin University at Texas.......,67,3.7,2.7,13,en,46,fear,80,80,0.486415327
3486,6801,10079,10079,Don’t let the sun and the clear blue sky fool you......it’s still 2 degrees outside.......😄😄,67,3.7,2.7,13,en,92,joy,80,80,0.466109961
3487,6802,10080,10080,Dinner at Denny’s and then checking in for the night at Holiday Inn.......,67,3.7,2.7,13,en,74,anger,80,80,0.531406999
3488,6803,10081,10081,"Alhamdulillah.......
Reached Texas Safely........
But damn it’s so cold here with temperatures dropping to less than 2 degrees........🤒🤒",67,3.7,2.7,13,en,136,anger,80,80,0.897658288
3489,6804,10082,10082,16 hours long haul flight from Dubai to Houston,67,3.7,2.7,13,en,47,joy,80,80,0.761016607
3490,6805,10083,10083,Doing some shopping while in transit in Dubai Airport........,67,3.7,2.7,13,en,61,fear,80,80,0.906360149
3491,6806,10084,10084,Here we go again for the 2nd time to USA.......,67,3.7,2.7,13,en,47,joy,80,80,0.785119355
3492,6807,10085,10085,"Industrial Training......
#Bangladesh_Atomic_Energy_Commission.......",67,3.7,2.7,13,en,69,joy,80,80,0.584890366
3493,6808,10086,10086,"Industrial Training........
#Adex_Group",67,3.7,2.7,13,en,39,joy,80,80,0.587157547
3494,6811,10089,10089,#LIONS__CLUB_INTERNATIONAL_21st_Annual_Convention_2017......,67,3.7,2.7,13,en,60,joy,80,80,0.811953008
3495,6812,10090,10090,"Last day of Office.......
#My_last_day_with_the_FAO_Family.......",67,3.7,2.7,13,en,65,anger,80,80,0.850393414
3496,6813,10091,10091,"At Anika Apu's Wedding......
#With_School_Friends_After_A_Long_Time....",67,3.7,2.7,13,en,71,anger,80,80,0.625700712
3497,6814,10092,10092,1st day of my internship at FAO......,67,3.7,2.7,13,en,37,joy,80,80,0.537827075
3498,6815,10093,10093,"Waiting for next year's iphone 8+, but for now got the iphone 6s plus instead cause except for the camera there's not much of a difference between the 7+ and the 6s+.......",67,3.7,2.7,13,en,172,anger,80,80,0.6916067
3499,6816,10094,10094,"Visit to Bichanakandi was a great experience
Unfortunately so was my waterlogged iphone which i had with me the whole time i was in the water.......😔😔😣😣😭😭",67,3.7,2.7,13,en,154,sadness,80,80,0.980629742
3500,6817,10095,10095,On the way to Sylhet,67,3.7,2.7,13,en,20,fear,80,80,0.642174661
3501,6818,10096,10096,Awesome place for a vacation........😊😊,67,3.7,2.7,13,en,38,joy,80,80,0.996195197
3502,6819,10097,10097,And......we are here......,67,3.7,2.7,13,en,26,joy,80,80,0.545945823
3503,6820,10098,10098,On the way for a long drive after eid to Chittagong Boat Club......,67,3.7,2.7,13,en,67,anger,80,80,0.382001072
3504,6822,10100,10100,"#Check_In......
#Ocean_Paradise......",67,3.7,2.7,13,en,37,joy,80,80,0.924187124
3505,6823,10102,10102,"Alhamdulillah.......
Iftar with Friends.......😊😊",67,3.7,2.7,13,en,48,anger,80,80,0.537653148
3506,6824,10103,10103,"Road Trip with Dad to Jamalpur......
#140km_h......speed.....",67,3.7,2.7,13,en,61,joy,80,80,0.388787478
3507,6826,10106,10106,"1st trip with friends........😀😀
#Coxs_Bazar.........",67,3.7,2.7,13,en,52,joy,80,80,0.423058152
3508,6827,10107,10107,With Childhood friends after a long time...........,67,3.7,2.7,13,en,51,joy,80,80,0.571898103
3509,6828,10108,10108,"#Team_FLASH
Successfully Completed Our Digital Electronics Calculator Project........😊😊😊",67,3.7,2.7,13,en,88,joy,80,80,0.989840686
3510,6829,10109,10109,"#Scholastica_Foundation_Day
#Scholastican_IUTians",67,3.7,2.7,13,en,49,joy,80,80,0.959214747
3511,6830,10110,10110,"Pohela Baishakh 1423........
A great day spent with my family.......😊😊",67,3.7,2.7,13,en,70,joy,80,80,0.980518699
3512,6831,10111,10111,"For the ones who came after......from the ones who came before......
Embracing the next generation with a feast to remember......",67,3.7,2.7,13,en,129,joy,80,80,0.971979737
